dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_margin,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_other_changed_wrong,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_margin,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_other_changed_wrong,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,samples,tda_total_cache_slots,oracle_centroid_acc,oracle_1nn_acc,geometry_alignment_score,sample_path
dtd,1359,1359,33,42,0,0.0219443179666996,3.850064992904663,0.0010968446731567383,33,1,0.26801660656929016,2.633504867553711,0.07808494567871094,1,1,0,0,133,49,0,42,0,0.2781456708908081,2.658535957336426,0.37042236328125,0,0,0,0,0.30909099972080295,0.00037186857662163675,1.1601810455322266,2.080765724182129,0.3269501949878449,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/scaly/scaly_0224.jpg
dtd,1014,1014,25,10,0,0.021864768117666245,3.850062847137451,0.003339618444442749,25,1,0.14289958775043488,2.98065185546875,0.06539726257324219,1,1,0,0,129,44,0,10,0,0.15825916826725006,2.887645721435547,0.18414318561553955,0,0,0,0,0.2939635217205842,0.0004675828095059842,1.159893274307251,2.0494678020477295,0.32729428879758143,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/meshed/meshed_0126.jpg
dtd,1800,1800,45,0,0,0.022003507241606712,3.8500404357910156,0.0017165839672088623,45,1,0.21186181902885437,2.7903695106506348,0.1565704345703125,1,1,0,0,134,56,0,0,0,0.2816656231880188,2.386648654937744,0.28627777099609375,0,0,0,0,0.3317595168362987,0.00041219376726076007,1.1601738929748535,2.0988388061523438,0.32694788182035406,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/wrinkled/wrinkled_0010.jpg
dtd,1024,1024,25,16,0,0.022126032039523125,3.8500354290008545,0.008611679077148438,25,1,0.429433137178421,2.2282238006591797,0.7558135986328125,1,1,0,0,129,44,0,16,0,0.2977137565612793,2.491903066635132,0.24436187744140625,0,0,0,0,0.3512474194292269,0.0004849615506827831,1.1599434614181519,2.046288013458252,0.32723607408239486,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/meshed/meshed_0160.jpg
dtd,1437,1437,35,41,0,0.02225472778081894,3.850029945373535,0.0013668835163116455,35,1,0.4321613013744354,1.605268955230713,0.10365486145019531,1,1,0,0,133,52,0,41,0,0.4645082354545593,1.1239932775497437,0.010337889194488525,0,0,0,0,0.44529907380496153,0.0006784209399484098,1.160375714302063,2.079195499420166,0.3267233625371405,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/spiralled/spiralled_0136.jpg
dtd,1689,1689,42,37,0,0.02204245515167713,3.850015640258789,0.006206780672073364,42,1,0.22623352706432343,2.704986333847046,0.06583786010742188,1,1,0,0,133,54,0,37,0,0.3042389452457428,2.60298490524292,0.8243176937103271,0,0,0,0,0.31840844699058746,0.0003354987711645663,1.160285472869873,2.081944227218628,0.3268205764445853,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/veined/veined_0105.jpg
dtd,710,710,17,5,0,0.02191113494336605,3.8500027656555176,0.0008206665515899658,17,1,0.24624501168727875,2.8381004333496094,0.802398681640625,1,1,0,0,123,38,0,28,0,0.1701115071773529,2.788492202758789,0.09587860107421875,1,0,0,1,0.29885097581169856,0.0008305527153424919,1.158091425895691,2.0465691089630127,0.32938750246737863,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/grooved/grooved_0154.jpg
dtd,347,347,8,45,0,0.021813571453094482,3.8499951362609863,8.282065391540527e-05,8,1,0.1496087908744812,2.82250714302063,0.04471015930175781,1,1,0,0,96,25,0,34,0,0.2016175091266632,2.7265443801879883,0.4372290372848511,1,0,0,1,0.28488727404969344,0.0020778742618858814,1.1467211246490479,1.934104561805725,0.3423450145315617,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/crosshatched/crosshatched_0151.jpg
dtd,713,713,17,0,0,0.021873436868190765,3.8499937057495117,0.0003802180290222168,17,1,0.27802830934524536,2.6871039867401123,0.92889404296875,1,1,0,0,123,38,0,0,0,0.19219283759593964,2.669313430786133,0.20743179321289062,0,0,0,0,0.3016648044926165,0.0006968241068534553,1.1581553220748901,2.0448379516601562,0.32931325790729926,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/grooved/grooved_0161.jpg
dtd,1018,1018,25,16,0,0.022012611851096153,3.8499932289123535,0.00019943714141845703,25,1,0.30856001377105713,2.427964210510254,0.5367507934570312,1,1,0,0,129,44,0,8,0,0.3037247359752655,2.2722272872924805,0.40285491943359375,1,0,0,1,0.33984198677716404,0.0005501559935510159,1.1599162817001343,2.048107862472534,0.3272675656257792,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/meshed/meshed_0140.jpg
dtd,1747,1747,43,18,0,0.02216194197535515,3.849985361099243,0.001192927360534668,43,1,0.2945775091648102,2.2698187828063965,0.034351348876953125,1,1,0,0,134,56,0,18,0,0.4427371323108673,2.0901544094085693,0.9683151245117188,0,0,0,0,0.38049473818688934,0.00021932649542577565,1.1601320505142212,2.097498893737793,0.3269958699003179,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/waffled/waffled_0178.jpg
dtd,1714,1714,42,0,0,0.022392408922314644,3.849966049194336,0.004587382078170776,42,1,0.5578887462615967,1.503627061843872,0.7189788818359375,1,1,0,0,134,55,0,0,0,0.49264249205589294,1.2211663722991943,0.17800527811050415,0,0,0,0,0.4853353147261216,0.0004156898066867143,1.1603031158447266,2.0779614448547363,0.3268001028831969,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/veined/veined_0182.jpg
dtd,1319,1319,32,4,0,0.02198634296655655,3.8499629497528076,0.007107168436050415,32,1,0.23855778574943542,2.74294376373291,0.3916034698486328,1,1,0,0,133,49,0,4,0,0.327474981546402,2.4636130332946777,0.9431990385055542,0,0,0,0,0.30507239110562145,0.0006457787239924073,1.1606860160827637,2.0733025074005127,0.32636703328883393,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/potholed/potholed_0170.jpg
dtd,1553,1553,38,31,0,0.02205802872776985,3.8499529361724854,0.0045653581619262695,38,1,0.1740722358226776,2.566432237625122,0.09776687622070312,1,1,0,0,133,54,0,31,0,0.22624164819717407,2.453707218170166,0.2252885103225708,0,0,0,0,0.3274184790027268,0.0004594885976985097,1.160481333732605,2.0635619163513184,0.32659962836732254,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/stratified/stratified_0166.jpg
dtd,1099,1099,27,10,0,0.02250530757009983,3.849952459335327,0.0015677213668823242,27,1,0.43321874737739563,1.1839169263839722,0.04903411865234375,1,1,0,0,130,45,0,10,0,0.4482695460319519,1.2392796277999878,0.2932777404785156,0,0,0,0,0.545491815560272,0.00031753501389175653,1.1597281694412231,2.0821175575256348,0.3274831366031728,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/perforated/perforated_0123.jpg
dtd,1558,1558,38,32,0,0.02189030684530735,3.8499300479888916,0.0004323422908782959,38,1,0.35118037462234497,2.32291841506958,0.7882728576660156,1,1,0,0,133,54,0,32,0,0.15985339879989624,2.634279727935791,0.23579013347625732,0,0,0,0,0.3026613209431001,0.00032075849594548345,1.1604825258255005,2.0626749992370605,0.326598289165091,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/stratified/stratified_0172.jpg
dtd,1464,1464,36,10,0,0.02253366820514202,3.8499186038970947,0.0037522315979003906,36,1,0.5612945556640625,1.3034560680389404,0.6758708953857422,1,1,0,0,133,52,0,10,0,0.5001327395439148,1.229857325553894,0.36175161600112915,0,0,0,0,0.5196292268527739,0.000497099244967103,1.1604578495025635,2.0758583545684814,0.3266279951054999,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/sprinkled/sprinkled_0114.jpg
dtd,1285,1285,32,42,0,0.022001570090651512,3.849911689758301,0.0030848681926727295,32,1,0.3107697665691376,2.596893787384033,0.7154121398925781,1,1,0,0,133,49,0,42,0,0.1703348308801651,2.672335147857666,0.00415802001953125,0,0,0,0,0.3108693408763447,0.0006411538925021887,1.1601234674453735,2.076368808746338,0.3270217002706325,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/potholed/potholed_0069.jpg
dtd,1557,1557,38,31,0,0.022072844207286835,3.8498969078063965,0.003558635711669922,38,1,0.2503047287464142,2.365222930908203,0.010583877563476562,1,1,0,0,133,54,0,32,0,0.22159501910209656,2.4266786575317383,0.1604539155960083,1,0,0,1,0.3258980321903744,0.0003638938069343567,1.1604748964309692,2.0629520416259766,0.326607217179968,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/stratified/stratified_0170.jpg
dtd,1544,1544,38,23,0,0.022130222991108894,3.8498473167419434,0.003249824047088623,38,1,0.2502741813659668,2.3917112350463867,0.5206336975097656,1,1,0,0,133,54,0,23,0,0.18605121970176697,2.4313957691192627,0.04035186767578125,0,0,0,0,0.32959307098032375,0.00041496966150589287,1.1604763269424438,2.0653347969055176,0.3266053707041639,1880,235,0.7319148778915405,0.6361702127659574,0.0957446651255831,/home/herrys/projects/AIP-Final-project/data/raw/DTD/dtd/dtd/images/stratified/stratified_0144.jpg
