dataset,sample_idx,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_changed,clip_beneficial,clip_harmful,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_changed,tda_beneficial,tda_harmful,tda_pos_cache_size,tda_neg_cache_size,tda_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_changed,freetta_beneficial,freetta_harmful,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,conf_ftta_pred,conf_ftta_correct,conf_ftta_confidence,conf_ftta_entropy,conf_ftta_changed,conf_ftta_beneficial,conf_ftta_harmful,conf_ftta_skip_rate,conf_ftta_mu_drift,ent_tda_pred,ent_tda_correct,ent_tda_confidence,ent_tda_entropy,ent_tda_changed,ent_tda_beneficial,ent_tda_harmful,ent_tda_pos_cache_size,ent_tda_adaptive_thresh,hybrid_pred,hybrid_correct,hybrid_confidence,hybrid_entropy,hybrid_changed,hybrid_beneficial,hybrid_harmful,hybrid_tda_adj_norm,hybrid_ftta_adj_norm,hybrid_mu_drift
caltech,727,0,8,8,1,0.6874356865882874,1.4477652311325073,0,0,0,8,1,0.9967940449714661,0.030322693288326263,0,0,0,1,1,1,8,1,0.7018985152244568,1.3838281631469727,0,0,0,0.38940525333446635,0.08194917440414429,0.08194917440414429,5.292095184326172,0.9756086730957031,8,1,0.7018985152244568,1.3838281631469727,0,0,0,0.0,0.08194917440414429,8,1,0.9967940449714661,0.030322693288326263,0,0,0,1,0.0,8,1,0.6947394609451294,1.4154670238494873,0,0,0,0.0,4.1311821937561035,0.08194917440414429
caltech,52,1,0,0,1,0.40936657786369324,2.8610188961029053,0,0,0,0,1,0.9903506636619568,0.09009155631065369,0,0,0,2,1,0,0,1,0.44246578216552734,2.744690179824829,0,0,0,0.155084195212544,0.0824401006102562,0.15695999562740326,3.4058923721313477,0.9584095764160157,0,1,0.44246578216552734,2.744690179824829,0,0,0,0.5,0.08194917440414429,0,1,0.9903506636619568,0.09009155631065369,0,0,0,2,0.0,0,1,0.42577314376831055,2.8052518367767334,0,0,0,0.4801182150840759,4.704665660858154,0.15695999562740326
caltech,2328,2,93,93,1,0.9981240630149841,0.019571930170059204,0,0,0,93,1,0.999987006187439,0.00020030318410135806,0,0,0,3,1,0,93,1,0.9980610013008118,0.01972803846001625,0,0,0,0.9873309651838605,0.012484049424529076,0.16820259392261505,2.826906442642212,0.9514501953125,93,1,0.9980631470680237,0.01965804398059845,0,0,0,0.3333333333333333,0.09372156113386154,93,1,0.9999853372573853,0.00022351012739818543,0,0,0,3,0.0,93,1,0.9980606436729431,0.0199422650039196,0,0,0,0.5216658115386963,4.852581024169922,0.16820259392261505
caltech,1493,3,46,46,1,0.9998549222946167,0.0018406650051474571,0,0,0,46,1,0.9999990463256836,1.7473867046646774e-05,0,0,0,4,1,0,46,1,0.9998193383216858,0.002180329291149974,0,0,0,0.9988016326233592,0.010814474895596504,0.17848201096057892,2.633131504058838,0.9449957275390625,46,1,0.9998169541358948,0.002197754103690386,0,0,0,0.25,0.10442601144313812,46,1,0.999998927116394,1.9502465875120834e-05,0,0,0,4,0.0,46,1,0.9998372793197632,0.0020190482027828693,0,0,0,1.3285729885101318,5.923111915588379,0.17848201096057892
caltech,1906,4,70,70,1,0.9993898868560791,0.006747106090188026,0,0,0,70,1,0.9999955892562866,6.826156459283084e-05,0,0,0,5,1,0,70,1,0.9994345307350159,0.006333031691610813,0,0,0,0.9956142990080644,0.011764478869736195,0.18990974128246307,2.5744268894195557,0.9384661865234375,70,1,0.9994592070579529,0.006043469533324242,0,0,0,0.2,0.11626961082220078,70,1,0.9999951124191284,7.597052899654955e-05,0,0,0,5,0.0,70,1,0.9994057416915894,0.0066161383874714375,0,0,0,1.4611294269561768,6.194945335388184,0.18990974128246307
caltech,1000,5,21,21,1,0.7981661558151245,0.5312785506248474,0,0,0,21,1,0.9982991814613342,0.012784868478775024,0,0,0,6,1,0,21,1,0.8042888641357422,0.5205203890800476,0,0,0,0.7074438564929126,0.025380613282322884,0.2146894782781601,2.581002712249756,0.9253761291503906,21,1,0.8045699000358582,0.5198607444763184,0,0,0,0.16666666666666666,0.14179444313049316,21,1,0.9982932209968567,0.012846428900957108,0,0,0,6,0.0,21,1,0.801246702671051,0.5258970856666565,0,0,0,1.282244324684143,6.028122901916504,0.2146894782781601
caltech,2161,6,85,85,1,0.9924694895744324,0.062269844114780426,0,0,0,85,1,0.9999496936798096,0.0006699415389448404,0,0,0,7,1,0,85,1,0.9906826019287109,0.07376369833946228,0,0,0,0.9602465801856293,0.015983814373612404,0.22901573777198792,2.5959348678588867,0.9178768920898438,85,1,0.9911112189292908,0.07050509750843048,0,0,0,0.14285714285714285,0.15671533346176147,85,1,0.9999434947967529,0.000745716504752636,0,0,0,7,0.0,85,1,0.9916853904724121,0.06753019988536835,0,0,0,1.3460063934326172,5.762002468109131,0.22901573777198792
caltech,1273,7,35,35,1,0.9870300889015198,0.08095341175794601,0,0,0,35,1,0.9999111890792847,0.0009980445029214025,0,0,0,8,1,0,35,1,0.988463819026947,0.07345709204673767,0,0,0,0.9486300086562878,0.019684908911585808,0.24775487184524536,2.626828670501709,0.9089542388916015,35,1,0.9881474375724792,0.07467292249202728,0,0,0,0.125,0.17652156949043274,35,1,0.999900221824646,0.0011101232375949621,0,0,0,8,0.0,35,1,0.9877544045448303,0.0772564709186554,0,0,0,1.8722940683364868,6.188807010650635,0.24775487184524536
caltech,2262,8,91,91,1,0.8997001647949219,0.5177433490753174,0,0,0,91,1,0.9992559552192688,0.007621460128575563,0,0,0,9,1,0,91,1,0.8933886885643005,0.5024369955062866,0,0,0,0.7137092408819368,0.03097783960402012,0.268511563539505,2.6445703506469727,0.8986175537109375,91,1,0.8979677557945251,0.477588027715683,0,0,0,0.1111111111111111,0.204389750957489,91,1,0.9992116689682007,0.008079111576080322,0,0,0,9,0.0,91,1,0.8962063789367676,0.5158595442771912,0,0,0,2.185292959213257,7.245190143585205,0.268511563539505
caltech,1986,9,74,74,1,0.9986899495124817,0.012294228188693523,0,0,0,74,1,0.9999910593032837,0.00012864917516708374,0,0,0,10,1,0,74,1,0.9988240599632263,0.011259868741035461,0,0,0,0.9920230136309011,0.012458804994821548,0.2805740237236023,2.686964273452759,0.8920310974121094,74,1,0.9988351464271545,0.011123870499432087,0,0,0,0.1,0.21677404642105103,74,1,0.9999899864196777,0.00014321276103146374,0,0,0,10,0.0,74,1,0.998753547668457,0.011831725016236305,0,0,0,1.9576877355575562,6.774855613708496,0.2805740237236023
