dataset,sample_idx,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_changed,clip_beneficial,clip_harmful,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_changed,tda_beneficial,tda_harmful,tda_pos_cache_size,tda_neg_cache_size,tda_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_changed,freetta_beneficial,freetta_harmful,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,conf_ftta_pred,conf_ftta_correct,conf_ftta_confidence,conf_ftta_entropy,conf_ftta_changed,conf_ftta_beneficial,conf_ftta_harmful,conf_ftta_skip_rate,conf_ftta_mu_drift,ent_tda_pred,ent_tda_correct,ent_tda_confidence,ent_tda_entropy,ent_tda_changed,ent_tda_beneficial,ent_tda_harmful,ent_tda_pos_cache_size,ent_tda_adaptive_thresh,hybrid_pred,hybrid_correct,hybrid_confidence,hybrid_entropy,hybrid_changed,hybrid_beneficial,hybrid_harmful,hybrid_tda_adj_norm,hybrid_ftta_adj_norm,hybrid_mu_drift
eurosat,765,1357,0,0,1,0.14449581503868103,2.2449138164520264,0,0,0,9,0,0.4390230178833008,1.664760947227478,1,0,1,30,13,0,2,0,0.2862434983253479,1.7780003547668457,1,0,1,0.05367215427699807,0.00017245889466721565,1.1302287578582764,0.7037212252616882,0.3612794876098633,1,0,0.35079509019851685,1.5842084884643555,1,0,1,0.6435935198821797,1.07581627368927,9,0,0.4796885848045349,1.6038151979446411,1,0,1,30,0.40873196721076965,9,0,0.26874324679374695,1.8698992729187012,1,0,1,9.672102928161621,230.05313110351562,1.1302287578582764
eurosat,678,861,0,0,1,0.15313225984573364,2.2024543285369873,0,0,0,2,0,0.1749941110610962,2.169128179550171,1,0,1,30,11,0,1,0,0.44939857721328735,1.2095555067062378,1,0,1,0.05672494105674569,0.00031074509024620056,1.1225440502166748,0.7164198160171509,0.36990206241607665,1,0,0.5091410875320435,1.437352180480957,1,0,1,0.6241299303944315,1.052322268486023,2,0,0.17871437966823578,2.1766934394836426,1,0,1,30,0.3944092094898224,1,0,0.41818538308143616,1.5668171644210815,1,0,1,4.823422431945801,207.38946533203125,1.1225440502166748
eurosat,1241,2798,1,1,1,0.1821334809064865,2.184783458709717,0,0,0,9,0,0.5831019878387451,1.1717069149017334,1,0,1,30,13,0,9,0,0.5603176355361938,1.0930118560791016,1,0,1,0.05804608010468318,7.229165930766612e-05,1.1370736360549927,0.7115193009376526,0.35349311828613283,1,1,0.5425679087638855,1.304731845855713,0,0,0,0.6370132190067881,1.1134134531021118,9,0,0.5837640166282654,1.174931287765503,1,0,1,30,0.4017085134983063,9,0,0.5733048319816589,1.2433054447174072,1,0,1,9.192749977111816,229.47300720214844,1.1370736360549927
eurosat,761,1802,0,0,1,0.2116180956363678,2.180018424987793,0,0,0,9,0,0.22565186023712158,2.1511034965515137,1,0,1,30,13,0,1,0,0.30809858441352844,1.4829082489013672,1,0,1,0.05840756509017304,0.000146746780956164,1.133347988128662,0.7084933519363403,0.3577419281005859,2,0,0.24384048581123352,1.8157126903533936,1,0,1,0.641708264004437,1.0908432006835938,9,0,0.2183573693037033,2.1575872898101807,1,0,1,30,0.4032031297683716,9,0,0.24610635638237,1.9150199890136719,1,0,1,4.117151260375977,205.20623779296875,1.133347988128662
eurosat,102,4114,0,0,1,0.18260306119918823,2.173218011856079,0,0,0,2,0,0.434020072221756,1.6155426502227783,1,0,1,30,14,0,2,0,0.5288739800453186,1.4880757331848145,1,0,1,0.05892735843014958,5.180573862162419e-05,1.1390873193740845,0.7149887084960938,0.3511814594268799,9,0,0.3725159764289856,1.5197935104370117,1,0,1,0.6323207776427704,1.1237235069274902,2,0,0.4309135675430298,1.6281445026397705,1,0,1,30,0.401613712310791,2,0,0.5006939768791199,1.6420425176620483,1,0,1,7.662871360778809,225.84014892578125,1.1390873193740845
eurosat,2689,6073,2,2,1,0.2254486232995987,2.165436029434204,0,0,0,1,0,0.46455925703048706,1.3469228744506836,1,0,1,30,16,0,1,0,0.5254411697387695,1.041322946548462,1,0,1,0.059527868437379464,5.5738499213475734e-05,1.1405689716339111,0.7204983234405518,0.3494787454605103,1,0,0.46789678931236267,1.1838488578796387,1,0,1,0.6336845571287455,1.1288214921951294,1,0,0.4888805150985718,1.3158568143844604,1,0,1,30,0.3939821422100067,2,1,0.4622820019721985,1.19524347782135,0,0,0,8.983277320861816,225.19827270507812,1.1405689716339111
eurosat,871,5520,0,0,1,0.17641209065914154,2.165318727493286,0,0,0,1,0,0.565252959728241,0.9887221455574036,1,0,1,30,15,0,2,0,0.4653974175453186,1.1738327741622925,1,0,1,0.0595369701056857,3.554511204129085e-05,1.1402126550674438,0.7208558917045593,0.349888014793396,1,0,0.43606796860694885,1.4197077751159668,1,0,1,0.6317696069552617,1.127669095993042,1,0,0.5676885843276978,0.9725551009178162,1,0,1,30,0.3944092094898224,2,0,0.5467804074287415,1.2574092149734497,1,0,1,6.676898002624512,221.12448120117188,1.1402126550674438
eurosat,2190,6127,2,2,1,0.17904099822044373,2.1571192741394043,0,0,0,1,0,0.659486711025238,0.9274845719337463,1,0,1,30,16,0,1,0,0.36015915870666504,1.158237338066101,1,0,1,0.06017640589212354,4.1530529415467754e-05,1.140594244003296,0.7205339074134827,0.34944925308227537,9,0,0.4747982323169708,1.0990161895751953,1,0,1,0.6338120104438643,1.1288772821426392,1,0,0.6795112490653992,0.8948470950126648,1,0,1,30,0.3939821422100067,2,1,0.46013304591178894,1.219689965248108,0,0,0,7.48958158493042,222.3648223876953,1.140594244003296
eurosat,499,4872,0,0,1,0.2082601934671402,2.1458210945129395,0,0,0,2,0,0.6838855743408203,1.053484559059143,1,0,1,30,15,0,2,0,0.5091802477836609,1.229579210281372,1,0,1,0.061068762822333776,4.272085425327532e-05,1.1397570371627808,0.7175703644752502,0.35041203498840334,2,0,0.3646427392959595,1.533369541168213,1,0,1,0.6316437512825774,1.126178503036499,2,0,0.6906976103782654,1.0256385803222656,1,0,1,30,0.3977701663970947,2,0,0.5920708775520325,1.2719244956970215,1,0,1,7.2242560386657715,223.37210083007812,1.1397570371627808
eurosat,47,1369,0,0,1,0.1849319189786911,2.1403698921203613,0,0,0,2,0,0.30776914954185486,1.922615885734558,1,0,1,30,13,0,2,0,0.3465874195098877,1.240857720375061,1,0,1,0.06150403604047626,0.00018087156058754772,1.13032865524292,0.7023686170578003,0.3611664533615112,2,0,0.41279301047325134,1.4809823036193848,1,0,1,0.6452554744525547,1.0759073495864868,2,0,0.3069731593132019,1.9018280506134033,1,0,1,30,0.41091933846473694,2,0,0.31151410937309265,1.6265665292739868,1,0,1,4.927802562713623,208.78797912597656,1.13032865524292
