dataset,sample_idx,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_changed,clip_beneficial,clip_harmful,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_changed,tda_beneficial,tda_harmful,tda_pos_cache_size,tda_neg_cache_size,tda_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_changed,freetta_beneficial,freetta_harmful,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,conf_ftta_pred,conf_ftta_correct,conf_ftta_confidence,conf_ftta_entropy,conf_ftta_changed,conf_ftta_beneficial,conf_ftta_harmful,conf_ftta_skip_rate,conf_ftta_mu_drift,ent_tda_pred,ent_tda_correct,ent_tda_confidence,ent_tda_entropy,ent_tda_changed,ent_tda_beneficial,ent_tda_harmful,ent_tda_pos_cache_size,ent_tda_adaptive_thresh,hybrid_pred,hybrid_correct,hybrid_confidence,hybrid_entropy,hybrid_changed,hybrid_beneficial,hybrid_harmful,hybrid_tda_adj_norm,hybrid_ftta_adj_norm,hybrid_mu_drift
imagenet,6084,7559,608,608,1,0.06711339950561523,5.317364692687988,0,0,0,608,1,0.0831754058599472,5.237303256988525,0,0,0,2932,1519,0,608,1,0.07577818632125854,5.101279258728027,0,0,0,0.04600204734461589,1.5367921150755137e-05,1.1294487714767456,3.9652416706085205,0.3620796813964844,608,1,0.06897541880607605,5.140942573547363,0,0,0,0.32632275132275135,1.1308039426803589,608,1,0.07755585014820099,5.257580757141113,0,0,0,2932,0.051274292171001434,608,1,0.07193542271852493,5.209858417510986,0,0,0,1.1117678880691528,81.849853515625,1.1294487714767456
imagenet,5237,9919,523,523,1,0.11583685129880905,5.0427117347717285,0,0,0,523,1,0.0907568484544754,5.0270795822143555,0,0,0,2966,1671,0,523,1,0.1529005616903305,4.824936866760254,0,0,0,0.05393211443572014,1.1038739103241824e-05,1.1280046701431274,3.963097095489502,0.36371484375,523,1,0.13735033571720123,4.8941650390625,0,0,0,0.32661290322580644,1.1287418603897095,523,1,0.12122407555580139,4.962792873382568,0,0,0,2966,0.051405277103185654,523,1,0.13418343663215637,4.936016082763672,0,0,0,2.5912880897521973,102.08149719238281,1.1280046701431274
imagenet,8735,3469,873,873,1,0.06237807869911194,4.9973602294921875,0,0,0,873,1,0.08598016947507858,4.818132400512695,0,0,0,2440,980,0,873,1,0.11398100107908249,4.6338629722595215,0,0,0,0.05536720468496895,4.868835094384849e-05,1.1361932754516602,3.9550623893737793,0.3544175109863281,873,1,0.11904583871364594,4.61155891418457,0,0,0,0.31988472622478387,1.1384432315826416,873,1,0.07851577550172806,4.892954349517822,0,0,0,2440,0.047730714082717896,873,1,0.09692425280809402,4.792052745819092,0,0,0,2.6265008449554443,99.6894760131836,1.1361932754516602
imagenet,9757,933,975,975,1,0.145941823720932,4.921571254730225,0,0,0,975,1,0.15962214767932892,4.91261100769043,0,0,0,916,349,0,975,1,0.23141556978225708,4.070746421813965,0,0,0,0.05785116721218303,0.00031921608024276793,1.1380189657211304,3.693551778793335,0.3519131774902344,975,1,0.2378854751586914,4.181337356567383,0,0,0,0.33832976445396146,1.1177886724472046,975,1,0.16669853031635284,4.780517578125,0,0,0,916,0.05062054097652435,975,1,0.20398834347724915,4.424469470977783,0,0,0,0.9401460289955139,90.48339080810547,1.1380189657211304
imagenet,4516,3776,451,451,1,0.09805207699537277,4.911308288574219,0,0,0,451,1,0.20210494101047516,4.568214416503906,0,0,0,2537,1035,0,451,1,0.13576827943325043,4.629292011260986,0,0,0,0.05819598996784536,3.237925920984708e-05,1.1351730823516846,3.954275608062744,0.35558126831054687,451,1,0.1326969712972641,4.6334123611450195,0,0,0,0.32036007413290973,1.1374768018722534,451,1,0.24457761645317078,4.412064075469971,0,0,0,2537,0.04928101971745491,451,1,0.11367705464363098,4.778601169586182,0,0,0,2.2366676330566406,96.6838607788086,1.1351730823516846
imagenet,8258,5154,825,825,1,0.0832388773560524,4.9093403816223145,0,0,0,825,1,0.12236984819173813,4.747390270233154,0,0,0,2797,1268,0,825,1,0.13602374494075775,4.457004547119141,0,0,0,0.05826235029916933,2.2311718566925265e-05,1.1323068141937256,3.964399814605713,0.3588421325683594,825,1,0.14039678871631622,4.448463439941406,0,0,0,0.321435499515034,1.1344207525253296,825,1,0.1104397401213646,4.759952068328857,0,0,0,2797,0.051206111907958984,825,1,0.11661478132009506,4.6589460372924805,0,0,0,4.188140392303467,109.41796112060547,1.1323068141937256
imagenet,4595,6759,459,459,1,0.16361293196678162,4.904378890991211,0,0,0,459,1,0.367214560508728,4.050110816955566,0,0,0,2903,1445,0,459,1,0.2701873183250427,4.239163875579834,0,0,0,0.058429975435298244,2.8314576411503367e-05,1.1302461624145508,3.9669127464294434,0.36117718505859375,459,1,0.2266944795846939,4.428622722625732,0,0,0,0.3272189349112426,1.1319043636322021,459,1,0.4148860275745392,3.757972240447998,0,0,0,2903,0.05110981687903404,459,1,0.22157128155231476,4.547382354736328,0,0,0,1.7098270654678345,89.31653594970703,1.1302461624145508
imagenet,6246,9178,624,624,1,0.2281283736228943,4.859553337097168,0,0,0,624,1,0.2666768431663513,4.637484550476074,0,0,0,2961,1634,0,624,1,0.4200453460216522,3.876755952835083,0,0,0,0.05996647564748247,1.241591598954983e-05,1.1283760070800781,3.965278387069702,0.3632947998046875,624,1,0.4307052195072174,3.8126344680786133,0,0,0,0.3260703780368232,1.1292701959609985,624,1,0.26470810174942017,4.700473785400391,0,0,0,2961,0.05107586085796356,624,1,0.32313141226768494,4.39009952545166,0,0,0,1.0602359771728516,80.8333511352539,1.1283760070800781
imagenet,7990,4143,799,799,1,0.13518664240837097,4.796724796295166,0,0,0,799,1,0.12744374573230743,4.780168533325195,0,0,0,2630,1109,0,799,1,0.18175581097602844,4.263739585876465,0,0,0,0.06218831683940507,3.554971408448182e-05,1.1343789100646973,3.951932430267334,0.35648492431640627,799,1,0.18190868198871613,4.2606072425842285,0,0,0,0.32118725868725867,1.1366673707962036,799,1,0.13714031875133514,4.74392557144165,0,0,0,2630,0.050930485129356384,799,1,0.17078256607055664,4.471813201904297,0,0,0,1.980941653251648,93.3359375,1.1343789100646973
imagenet,7850,5265,785,785,1,0.1746959686279297,4.787230491638184,0,0,0,785,1,0.4241396188735962,3.7123067378997803,0,0,0,2809,1275,0,785,1,0.19077609479427338,4.452326774597168,0,0,0,0.06253115071108752,2.759595008683391e-05,1.132137656211853,3.9632716178894043,0.35903396606445315,785,1,0.19022175669670105,4.485483646392822,0,0,0,0.32263577668059246,1.1343318223953247,785,1,0.40864917635917664,3.7465760707855225,0,0,0,2809,0.05107586085796356,785,1,0.1832096427679062,4.6241254806518555,0,0,0,1.490612268447876,87.77890014648438,1.132137656211853
