dataset,sample_idx,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_changed,clip_beneficial,clip_harmful,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_changed,tda_beneficial,tda_harmful,tda_pos_cache_size,tda_neg_cache_size,tda_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_changed,freetta_beneficial,freetta_harmful,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,conf_ftta_pred,conf_ftta_correct,conf_ftta_confidence,conf_ftta_entropy,conf_ftta_changed,conf_ftta_beneficial,conf_ftta_harmful,conf_ftta_skip_rate,conf_ftta_mu_drift,ent_tda_pred,ent_tda_correct,ent_tda_confidence,ent_tda_entropy,ent_tda_changed,ent_tda_beneficial,ent_tda_harmful,ent_tda_pos_cache_size,ent_tda_adaptive_thresh,hybrid_pred,hybrid_correct,hybrid_confidence,hybrid_entropy,hybrid_changed,hybrid_beneficial,hybrid_harmful,hybrid_tda_adj_norm,hybrid_ftta_adj_norm,hybrid_mu_drift
imagenet,3543,7195,354,978,0,0.06569560617208481,5.30056619644165,0,0,0,354,1,0.0661984533071518,5.257028579711914,1,1,0,2919,1489,0,978,0,0.0900830551981926,4.98382568359375,0,0,0,0.046451703693650655,1.0456506970513146e-05,1.1298385858535767,3.962071180343628,0.36163916015625,978,0,0.08315949141979218,4.988496780395508,0,0,0,0.32698721511951084,1.131317138671875,978,0,0.07583636045455933,5.1832733154296875,0,0,0,2919,0.051274292171001434,978,0,0.08120816200971603,5.12326717376709,0,0,0,3.9118382930755615,109.8001708984375,1.1298385858535767
imagenet,4145,8375,414,523,0,0.09045436978340149,4.662962436676025,0,0,0,414,1,0.1009950265288353,4.575395584106445,1,1,0,2950,1580,0,523,0,0.10907933115959167,4.458044052124023,0,0,0,0.06719666539789515,1.658567452977877e-05,1.1289253234863281,3.9674670696258545,0.36267303466796874,523,0,0.09493573009967804,4.496932506561279,0,0,0,0.3242597898758357,1.1300184726715088,523,0,0.10083726048469543,4.643704891204834,0,0,0,2950,0.05125498026609421,523,0,0.09948059171438217,4.5597662925720215,0,0,0,1.9947633743286133,95.49664306640625,1.1289253234863281
imagenet,6066,9505,606,428,0,0.10534840822219849,4.110653400421143,0,0,0,606,1,0.08436468243598938,4.194610595703125,1,1,0,2962,1650,0,428,0,0.1198437511920929,3.945378065109253,0,0,0,0.09252168732649037,1.8336097127757967e-05,1.1282016038894653,3.9655563831329346,0.36349169921875,428,0,0.12172690033912659,3.9612715244293213,0,0,0,0.3264254155270356,1.129001259803772,428,0,0.09867504239082336,4.085536003112793,0,0,0,2962,0.05124371126294136,428,0,0.12431403994560242,3.9868686199188232,0,0,0,3.616403818130493,105.8880844116211,1.1282016038894653
imagenet,9454,7088,945,790,0,0.20556867122650146,3.52043080329895,0,0,0,945,1,0.128300279378891,3.745879888534546,1,1,0,2918,1478,0,790,0,0.17919860780239105,3.253938674926758,0,0,0,0.13021892355759998,2.777639019768685e-05,1.1299448013305664,3.9627747535705566,0.3615189819335938,939,0,0.1362631469964981,3.343109130859375,1,0,0,0.3275497249259416,1.131489872932434,790,0,0.15275268256664276,3.5293428897857666,0,0,0,2918,0.051206111907958984,790,0,0.25556498765945435,3.188795566558838,0,0,0,3.1138594150543213,99.04045867919922,1.1299448013305664
imagenet,2622,4046,262,158,0,0.15320923924446106,3.4774065017700195,0,0,0,262,1,0.12064122408628464,3.565553665161133,1,1,0,2607,1090,0,158,0,0.173272505402565,3.280565023422241,0,0,0,0.13350388931488955,5.4008800361771137e-05,1.1346479654312134,3.950845718383789,0.35617922973632815,158,0,0.16951164603233337,3.282073736190796,0,0,0,0.32122559920929084,1.1369283199310303,262,1,0.13415025174617767,3.4888389110565186,1,1,0,2607,0.050877295434474945,158,0,0.1611246019601822,3.3462395668029785,0,0,0,2.981938362121582,99.3624496459961,1.1346479654312134
imagenet,5256,6290,525,975,0,0.1662837117910385,3.451266050338745,0,0,0,525,1,0.20417173206806183,3.4496731758117676,1,1,0,2885,1400,1,975,0,0.1983187347650528,2.998170852661133,0,0,0,0.1355401041383241,4.974725015927106e-05,1.1306731700897217,3.9640352725982666,0.3606942443847656,975,0,0.18599620461463928,3.0570313930511475,0,0,0,0.32459068510570654,1.132486343383789,525,1,0.16510392725467682,3.402970314025879,1,1,0,2885,0.050930485129356384,975,0,0.18578289449214935,3.1971092224121094,0,0,0,1.2191885709762573,80.53148651123047,1.1306731700897217
imagenet,1677,2702,167,170,0,0.1339714229106903,3.3070664405822754,0,0,0,167,1,0.14818428456783295,3.2991085052490234,1,1,0,2155,823,1,170,0,0.1007414385676384,3.3575973510742188,0,0,0,0.1473436649277793,8.616896957391873e-05,1.1386080980300903,3.9235787391662598,0.351660400390625,170,0,0.10059226304292679,3.37363862991333,0,0,0,0.3211246762856086,1.1402798891067505,170,0,0.132712259888649,3.3148586750030518,0,0,0,2155,0.048720911145210266,170,0,0.11272940039634705,3.334307909011841,0,0,0,3.4047865867614746,97.41227722167969,1.1386080980300903
imagenet,3131,8072,313,311,0,0.16044363379478455,3.252131462097168,0,0,0,313,1,0.14533483982086182,3.2083985805511475,1,1,0,2942,1559,1,311,0,0.16079656779766083,3.123262882232666,0,0,0,0.1521061079899775,2.1702297090087086e-05,1.12907874584198,3.9640092849731445,0.3624997863769531,311,0,0.16040688753128052,3.1130118370056152,0,0,0,0.32515793385358605,1.1302624940872192,311,0,0.12608352303504944,3.220104455947876,0,0,0,2942,0.051278118044137955,311,0,0.1625143140554428,3.1580312252044678,0,0,0,3.8674750328063965,106.55021667480469,1.12907874584198
imagenet,4785,3435,478,357,0,0.2546294033527374,3.1235134601593018,0,0,0,478,1,0.21987353265285492,3.1833629608154297,1,1,0,2432,973,1,357,0,0.2704533040523529,2.9072444438934326,0,0,0,0.16386710932332854,0.0001228920737048611,1.1363112926483154,3.9557173252105713,0.35428265380859375,357,0,0.2801847755908966,2.926755428314209,0,0,0,0.32072176949941794,1.1385204792022705,478,1,0.21496829390525818,3.1202292442321777,1,1,0,2432,0.04762658849358559,357,0,0.26537445187568665,2.998417854309082,0,0,0,1.9905006885528564,91.35761260986328,1.1363112926483154
imagenet,5746,4547,574,523,0,0.2183160036802292,3.1193408966064453,0,0,0,574,1,0.21420036256313324,3.037670612335205,1,1,0,2703,1175,1,575,0,0.2341361939907074,2.745169162750244,1,0,0,0.16426351288728325,6.951015529921278e-05,1.1335426568984985,3.968663215637207,0.35743533325195315,575,0,0.2461625188589096,2.7434091567993164,1,0,0,0.31882145998240985,1.1357243061065674,523,0,0.219137042760849,3.0542502403259277,0,0,0,2703,0.05056015029549599,523,0,0.21288464963436127,2.9177916049957275,0,0,0,0.988170325756073,77.33009338378906,1.1335426568984985
