dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_margin,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_other_changed_wrong,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_margin,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_other_changed_wrong,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,samples,tda_total_cache_slots,oracle_centroid_acc,oracle_1nn_acc,geometry_alignment_score,sample_path
pets,262,262,2,34,0,0.028863567858934402,3.6105291843414307,0.003265559673309326,34,0,0.3817172646522522,1.43229079246521,0.20406723022460938,0,0,0,0,24,15,0,1,0,0.029317623004317284,3.610309600830078,0.0019137859344482422,1,0,0,1,8.787228973770094e-08,1.0447461562534954e-07,1.9935394448111765e-05,3.610883951187134,519.111083984375,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/american_pit_bull_terrier_66.jpg
pets,1885,1885,19,18,0,0.02884049154818058,3.6104860305786133,0.014289826154708862,18,0,0.6791836619377136,1.2632323503494263,1.5750045776367188,0,0,0,0,90,56,0,18,0,0.02898700162768364,3.6102867126464844,0.014451980590820312,0,0,0,0,8.788935548443551e-08,1.0566325414629318e-07,0.00014192341768648475,3.610670328140259,522.1832885742188,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/leonberger_195.jpg
pets,10,10,0,9,0,0.028471339493989944,3.610466480255127,0.0035292506217956543,9,0,0.6574985980987549,1.4175152778625488,2.2610530853271484,0,0,0,0,5,2,0,23,0,0.02861671894788742,3.610381603240967,0.003859996795654297,1,0,0,1,8.789708801855926e-08,1.0339986289409353e-07,8.728023317416955e-07,3.61091685295105,515.3555297851562,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/Abyssinian_215.jpg
pets,1416,1416,14,34,0,0.028904711827635765,3.610466241836548,0.012093901634216309,34,0,0.3797646760940552,1.6877827644348145,0.5520210266113281,0,0,0,0,68,42,0,34,0,0.029296476393938065,3.610307216644287,0.015404701232910156,0,0,0,0,8.78971823219546e-08,1.0494322566501069e-07,0.00010660354746505618,3.610731840133667,521.6273193359375,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/german_shorthaired_40.jpg
pets,290,290,2,14,0,0.02899942733347416,3.6104624271392822,0.02262607216835022,14,0,0.9362199902534485,0.36658474802970886,3.6531410217285156,0,0,0,0,25,16,0,14,0,0.029240159317851067,3.610293388366699,0.020470380783081055,0,0,0,0,8.789869119004005e-08,1.0497503666329067e-07,2.210507409472484e-05,3.61087965965271,519.2412109375,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/american_pit_bull_terrier_93.jpg
pets,2786,2786,28,24,0,0.028869308531284332,3.61045241355896,0.0017817914485931396,10,0,0.3927728533744812,1.3036785125732422,0.12370491027832031,1,0,0,1,98,60,0,24,0,0.02949027344584465,3.6102046966552734,0.005580902099609375,0,0,0,0,8.790265209200073e-08,1.033076628687013e-07,0.00020991476776544005,3.6105523109436035,523.07275390625,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/saint_bernard_196.jpg
pets,1765,1765,17,24,0,0.028642060235142708,3.610429048538208,0.002084672451019287,24,0,0.7772192358970642,0.9008122086524963,2.0489654541015625,0,0,0,0,87,53,0,24,0,0.02921820618212223,3.6101648807525635,0.005825042724609375,0,0,0,0,8.79118948907044e-08,1.062392058770456e-07,0.00013296413817442954,3.6106860637664795,522.0498657226562,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/japanese_chin_85.jpg
pets,3661,3661,36,16,0,0.029525700956583023,3.610422134399414,0.03087836503982544,16,0,0.9036375880241394,0.4217616617679596,2.6115970611572266,0,0,0,0,111,66,0,16,0,0.030002927407622337,3.6101908683776855,0.03831911087036133,0,0,0,0,8.791463019094984e-08,1.0454894550093741e-07,0.0002751634456217289,3.6104378700256348,523.8162231445312,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/yorkshire_terrier_93.jpg
pets,228,228,2,34,0,0.029544811695814133,3.6104183197021484,0.018429845571517944,34,0,0.9543301463127136,0.23391956090927124,3.5379886627197266,0,0,0,0,24,15,0,34,0,0.03010491468012333,3.610149621963501,0.015932559967041016,0,0,0,0,8.791613935855039e-08,1.0604028233274221e-07,1.7346676031593233e-05,3.6108882427215576,518.9354248046875,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/american_pit_bull_terrier_33.jpg
pets,198,198,2,22,0,0.029026620090007782,3.6104116439819336,0.016618847846984863,22,0,0.9401336908340454,0.3440037667751312,3.8693313598632812,0,0,0,0,23,14,0,22,0,0.02965235337615013,3.610133647918701,0.034204959869384766,0,0,0,0,8.791878046418984e-08,1.0547825723961068e-07,1.5067673302837647e-05,3.610891342163086,518.75927734375,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/american_pit_bull_terrier_191.jpg
pets,304,304,3,4,0,0.02895941026508808,3.6104114055633545,0.013682007789611816,4,0,0.9062694907188416,0.48360559344291687,3.2675933837890625,0,0,0,0,30,17,0,4,0,0.02944323606789112,3.610121965408325,0.018271446228027344,0,0,0,0,8.791887479085866e-08,1.0767603697559025e-07,2.314229823241476e-05,3.610877513885498,519.3020629882812,3669,185,0.9149631857872009,0.8345598255655492,0.08040336022165173,/home/herrys/projects/AIP-Final-project/data/raw/PET/oxford-iiit-pet/images/basset_hound_197.jpg
