dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_margin,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_other_changed_wrong,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_margin,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_other_changed_wrong,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,samples,tda_total_cache_slots,oracle_centroid_acc,oracle_1nn_acc,geometry_alignment_score,sample_path
eurosat,765,765,0,0,1,0.1004389300942421,2.3025765419006348,0.0008799731731414795,9,0,0.6106260418891907,1.3289973735809326,1.2745399475097656,1,0,1,0,28,13,0,0,1,0.10066013038158417,2.302567720413208,0.0015704631805419922,0,0,0,0,3.1623993467020934e-05,2.9127399102435447e-05,0.0211277324706316,2.3025879859924316,522.6472778320312,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/AnnualCrop/AnnualCrop_8.jpg
eurosat,7446,7446,9,9,1,0.10085450112819672,2.302574634552002,0.004099845886230469,1,0,0.39128515124320984,1.4949936866760254,0.0797882080078125,1,0,1,0,30,20,0,9,1,0.10116789489984512,2.3025660514831543,0.007543325424194336,0,0,0,0,3.162426489909896e-05,2.3083362975739874e-05,0.17410437762737274,2.302617311477661,528.8289184570312,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/SeaLake/SeaLake_1263.jpg
eurosat,761,761,0,0,1,0.10087712854146957,2.302572727203369,0.003325626254081726,1,0,0.4604722857475281,1.7150087356567383,1.1753654479980469,1,0,1,0,28,13,0,0,1,0.10120923817157745,2.3025667667388916,0.006158113479614258,0,0,0,0,3.1624536333506714e-05,2.9964596251375042e-05,0.021019456908106804,2.3025879859924316,522.63818359375,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/AnnualCrop/AnnualCrop_883.jpg
eurosat,1241,1241,1,1,1,0.1007283627986908,2.3025717735290527,0.0007011294364929199,9,0,0.8278123140335083,0.7424973249435425,2.312725067138672,1,0,1,0,28,16,0,1,1,0.10094453394412994,2.302565813064575,0.0032677650451660156,0,0,0,0,3.1624672051584245e-05,2.8643140467465855e-05,0.0336432047188282,2.3026041984558105,523.5421142578125,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_465.jpg
eurosat,3363,3363,3,3,1,0.10118278115987778,2.3025693893432617,0.007442578673362732,1,0,0.4994465410709381,1.660780668258667,1.4457588195800781,1,0,1,0,30,18,0,3,1,0.10104509443044662,2.302565336227417,0.003812074661254883,0,0,0,0,3.162501134932625e-05,2.71785247605294e-05,0.08616326749324799,2.3026530742645264,525.8851318359375,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Highway/Highway_101.jpg
eurosat,678,678,0,0,1,0.10055345296859741,2.3025691509246826,0.000586390495300293,2,0,0.5565952062606812,1.070042371749878,0.46126365661621094,1,0,1,0,27,13,0,0,1,0.10083223879337311,2.302560806274414,0.0007925033569335938,0,0,0,0,3.162504527930067e-05,2.986331492138561e-05,0.018761206418275833,2.3025875091552734,522.4364624023438,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/AnnualCrop/AnnualCrop_209.jpg
eurosat,102,102,0,0,1,0.10075085610151291,2.3025686740875244,0.0007432401180267334,2,0,0.3756412863731384,1.578865647315979,0.5056381225585938,1,0,1,0,21,7,0,0,1,0.10104366391897202,2.3025643825531006,0.0024607181549072266,0,0,0,0,3.162511313935871e-05,3.031701453437563e-05,0.0028747436590492725,2.3025858402252197,519.494384765625,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/AnnualCrop/AnnualCrop_1167.jpg
eurosat,1187,1187,1,1,1,0.10135602205991745,2.302567958831787,0.00773775577545166,9,0,0.5998122692108154,0.8866928815841675,0.5219001770019531,1,0,1,0,28,16,0,1,1,0.10169424116611481,2.3025553226470947,0.008928298950195312,0,0,0,0,3.16252149297188e-05,2.8562853913172148e-05,0.032229673117399216,2.3026020526885986,523.4553833007812,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_2639.jpg
eurosat,4579,4579,5,5,1,0.10144804418087006,2.302567720413208,0.00939089059829712,9,0,0.7395366430282593,0.9666545987129211,1.8751373291015625,1,0,1,0,30,18,0,5,1,0.10183265805244446,2.302556276321411,0.011624574661254883,0,0,0,0,3.162524885991163e-05,2.5245730284950696e-05,0.11354118585586548,2.3026139736175537,526.8635864257812,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Pasture/Pasture_1827.jpg
eurosat,1168,1168,1,1,1,0.10107767581939697,2.302567481994629,0.0062525272369384766,9,0,0.6726644039154053,0.9479556083679199,0.9899406433105469,1,0,1,0,28,16,0,1,1,0.10135865956544876,2.302558422088623,0.006626605987548828,0,0,0,0,3.162528279014087e-05,2.8658283554250374e-05,0.031739454716444016,2.3026013374328613,523.4244384765625,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_2657.jpg
eurosat,1772,1772,1,1,1,0.10099257528781891,2.302567481994629,0.006307423114776611,9,0,0.7640161514282227,0.810291051864624,1.5446586608886719,1,0,1,0,29,16,0,1,1,0.10125333815813065,2.3025588989257812,0.005881547927856445,0,0,0,0,3.162528279014087e-05,2.8011931135552004e-05,0.04760363698005676,2.302626848220825,524.2797241210938,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_2954.jpg
eurosat,1570,1570,1,1,1,0.10085917264223099,2.3025667667388916,0.0010015666484832764,9,0,0.5731907486915588,1.1234092712402344,0.6083526611328125,1,0,1,0,28,16,0,1,1,0.10109172761440277,2.302556276321411,0.0033707618713378906,0,0,0,0,3.1625384581047004e-05,2.8259033570066094e-05,0.042292214930057526,2.3026185035705566,524.01953125,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_2040.jpg
eurosat,1110,1110,1,1,1,0.10063505172729492,2.3025665283203125,0.0017080903053283691,9,0,0.8875515460968018,0.47344961762428284,2.3991966247558594,1,0,1,0,28,16,0,1,1,0.10084280371665955,2.3025543689727783,0.001575469970703125,0,0,0,0,3.162541851142185e-05,2.8798720450140536e-05,0.030218109488487244,2.3025989532470703,523.3272705078125,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_2813.jpg
eurosat,1087,1087,1,1,1,0.10087660700082779,2.3025662899017334,0.0011515021324157715,9,0,0.9261643886566162,0.3298532962799072,2.767810821533203,1,0,1,0,28,16,0,1,1,0.10112012177705765,2.3025529384613037,0.003559112548828125,0,0,0,0,3.1625452441833106e-05,2.8853126423200592e-05,0.029611507430672646,2.302597761154175,523.287841796875,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/Forest/Forest_96.jpg
eurosat,782,782,0,0,1,0.10097064077854156,2.302565813064575,0.0013366341590881348,9,0,0.44751864671707153,1.7510381937026978,1.0334320068359375,1,0,1,0,28,14,0,0,1,0.10125096142292023,2.302549123764038,0.000530242919921875,0,0,0,0,3.1625520302764824e-05,2.9338832973735407e-05,0.02159193530678749,2.3025882244110107,522.6859741210938,8100,50,0.7825925946235657,0.8980246913580247,-0.11543209673445898,/home/herrys/projects/AIP-Final-project/data/raw/EUROSAT/eurosat/2750/AnnualCrop/AnnualCrop_1047.jpg
